Timecode List:,00:00:02.628,00:00:05.839,00:00:37.120,00:00:40.499,00:00:52.302,00:00:53.178,00:00:55.597,00:01:12.656,00:01:17.327,00:01:22.249,00:01:24.251,00:01:58.243,00:02:12.549,00:02:32.235,00:02:38.325,00:02:59.763,00:03:04.559,00:03:16.530,00:03:19.282,00:03:26.998,00:03:28.959,00:03:34.965,00:03:44.307,00:03:48.353,00:03:55.235,00:03:56.945,00:04:01.908,00:04:08.415,00:04:10.333,00:04:23.722,00:04:32.856,00:04:41.948,00:04:45.202,00:05:08.600,00:05:12.771,00:05:28.537,00:05:30.372,00:05:32.207,00:05:34.793,00:05:38.213,00:05:40.423,00:05:43.677,00:05:46.388,00:05:50.183,00:05:53.186,00:06:08.702,00:06:11.288,00:06:14.291,00:06:16.126,00:06:17.294,00:06:19.629,00:06:27.387,00:06:33.810,00:06:37.480,00:06:43.069,00:06:58.293,00:07:18.146,00:07:22.025,00:07:23.652,00:07:31.743,00:07:35.497,00:07:39.334,00:07:50.804,00:07:59.270,00:09:12.469,00:09:17.390,00:09:20.935,00:09:26.775,00:09:37.077,00:10:06.981,00:10:13.738,00:10:17.242,00:10:20.495,00:10:25.792,00:10:48.189,00:10:58.449,00:10:59.450,00:11:00.618,00:11:13.590,00:11:15.091,00:11:23.433,00:11:24.225,00:11:34.152,00:11:36.029,00:11:41.200,00:11:44.746,00:11:46.372,00:11:49.500,00:11:54.714,00:11:57.300,00:12:01.012,00:12:07.310,00:12:12.690,00:12:15.735,00:12:37.048,00:12:38.925,00:12:52.772,00:12:58.194,00:13:06.202,00:13:11.207,00:13:15.712,00:13:37.692,00:13:40.528,00:13:42.905,00:13:59.922,00:14:10.058,00:14:12.685,00:14:21.819,00:14:27.867,00:15:15.456,00:15:25.383,00:15:28.136,00:15:30.972,00:15:34.350,00:15:38.896,00:15:41.399,00:15:46.946,00:15:55.204,00:15:57.874,00:16:00.835,00:16:03.588,00:16:10.136,00:16:17.226,00:16:19.145,00:16:20.229,00:16:22.190,00:16:26.444,00:16:28.613,00:16:29.572,00:16:33.034,00:16:34.202,00:16:35.203,00:16:36.954,00:16:39.248,00:16:44.837,00:16:49.800,00:16:54.597,00:16:55.932,00:16:57.892,00:17:00.186,00:17:04.565,00:17:07.151,00:17:26.796,00:17:46.190,00:18:08.462,00:18:10.840,00:18:18.723,00:18:25.563,00:18:28.858,00:18:33.487,00:18:36.949,00:18:39.327,00:18:45.041,00:18:50.880,00:18:54.008,00:18:56.344,00:18:59.597,00:19:03.601,00:19:05.311,00:19:13.361,00:19:14.570,00:19:18.532,00:20:09.083,00:20:13.254,00:20:16.924,00:20:34.316,00:20:37.945,00:21:04.180,00:21:05.723,00:21:14.315,00:21:20.154,00:21:25.034,00:21:26.827,00:21:31.832,00:21:46.597,00:21:49.683,00:22:29.223,00:22:31.475,00:22:56.458,00:23:11.640,00:24:04.652,00:24:08.113,00:24:08.697,00:24:12.326,00:24:13.702,00:24:16.538,00:24:18.374,00:24:23.253,00:24:26.965,00:24:30.010,00:24:33.389,00:24:34.682,00:24:36.767,00:24:39.561,00:24:41.271,00:24:46.026,00:24:49.988,00:24:56.787,00:24:58.956,00:25:03.085,00:25:06.255,00:25:15.305,00:25:21.103,00:25:22.563,00:25:25.441,00:25:27.818,00:25:29.194,00:25:30.821,00:25:33.115,00:25:35.284,00:25:37.619,00:25:40.080,00:25:40.748,00:25:45.961,00:25:46.962,00:25:49.006,00:25:53.427,00:25:55.763,00:25:59.808,00:26:01.643,00:26:02.978,00:26:04.897,00:26:07.316,00:26:08.734,00:26:11.028,00:26:15.657,00:26:17.910,00:26:20.829,00:26:25.000,00:26:28.962,00:26:32.299,00:26:37.971,00:26:39.681,00:26:49.399,00:26:53.111,00:26:57.658,00:27:01.745,00:27:08.043,00:27:11.213,00:27:14.049,00:27:19.346,00:27:30.399,00:27:35.696,00:27:40.492,00:27:48.542,00:27:54.256,00:27:55.257,00:28:10.856,00:28:15.402,00:28:31.627,00:28:34.046,00:28:40.135,00:28:41.303,00:28:43.513,00:28:46.099,00:29:46.410,00:30:05.929,00:30:28.952,00:30:34.583,00:30:42.799,00:30:47.846,00:30:50.390,00:30:59.441,00:31:01.610,00:31:04.738,00:31:12.287,00:31:18.835,00:31:20.962,00:31:22.923,00:31:25.383,00:31:28.845,00:31:31.473,00:31:34.810,00:31:36.561,00:31:37.938,00:31:39.189,00:31:42.025,00:31:46.321,00:31:51.993,00:31:56.123,00:31:58.166,00:32:00.293,00:32:22.482,00:32:27.404,00:32:34.578,00:32:42.377,00:33:22.959,00:34:19.516,00:34:21.268,00:34:24.271,00:34:27.607,00:34:40.120,00:34:50.714,00:35:03.768,00:35:07.897,00:35:12.485,00:35:13.862,00:35:16.489,00:35:17.615,00:35:18.950,00:35:29.002,00:35:35.842,00:35:38.720,00:35:45.268,00:36:00.367,00:36:07.123,00:36:26.768,00:36:32.440,00:36:56.798,00:37:02.554,00:37:04.305,00:37:05.515,00:37:07.642,00:37:13.982,00:37:16.151,00:37:19.446,00:37:21.823,00:37:24.242,00:37:26.494,00:37:38.923,00:37:51.144,00:37:53.646,00:37:54.981,00:37:57.692,00:38:02.614,00:38:07.535,00:38:29.516,00:38:38.566,00:38:50.203,00:38:53.498,00:38:55.250,00:38:59.295,00:39:03.716,00:39:04.842,00:39:07.804,00:39:08.388,00:39:09.430,00:39:11.307,00:39:14.561,00:39:16.479,00:39:22.986,00:39:24.612,00:39:39.043,00:39:41.629,00:39:47.343,00:39:51.389,00:39:59.814,00:40:01.816,00:40:06.613,00:40:24.297,00:40:35.933,00:40:52.784,00:40:57.538,00:41:06.005,00:41:10.176,00:41:11.719,00:41:15.306,00:41:18.851,00:41:21.229,00:41:24.190,00:41:25.983,00:41:31.197,00:41:34.367,00:41:38.162,00:41:45.294,00:41:53.177,00:41:56.723,00:42:00.435,00:42:14.282,00:42:17.785,00:42:20.288,00:42:24.125,00:42:25.918,00:42:28.171,00:42:30.631,00:42:32.175,00:42:46.105,00:42:50.651,00:42:52.278,00:42:54.572,00:43:01.704,00:43:03.456,00:43:09.587,00:43:21.599,00:43:23.893,00:43:27.104,00:43:29.982,00:43:48.835,00:43:54.549,00:43:57.009,00:43:58.302,00:44:00.388,00:44:02.849,00:44:19.949,00:44:27.665,00:44:33.337,00:44:39.760,00:44:42.263,00:44:48.144,00:44:51.939,00:44:57.445,00:45:41.739,00:45:45.242,00:45:49.997,00:45:51.958,00:45:56.837,00:45:59.924,00:46:05.012,00:46:08.683,00:46:12.478,00:46:17.274,00:46:59.734,00:47:00.818,00:47:02.236,00:47:04.905,00:47:05.573,00:47:07.116,00:47:10.202,00:47:11.787,00:47:46.280,00:47:55.456,00:48:02.630,00:48:08.260,00:48:11.138,00:48:13.390,00:48:15.518,00:48:20.815,00:48:27.655,00:48:35.955,00:48:38.207,00:48:40.167,00:48:44.463,00:48:45.840,00:48:50.386,00:48:53.055,00:48:57.309,00:49:05.067,00:49:07.653,00:49:11.073,00:49:15.911,00:49:19.123,00:49:26.505,00:49:29.508,00:49:31.719,00:49:47.651,00:49:51.447,00:49:57.703,00:50:01.498,00:50:03.834,00:50:05.878,00:50:06.670,00:50:08.255,00:50:23.812,00:50:28.275,00:50:32.571,00:50:42.373,00:50:52.091,00:50:58.222,00:51:01.183,00:51:13.070,00:51:16.615,00:51:21.704,00:51:37.594,00:51:40.514,00:51:42.933,00:51:45.936,00:51:48.897,00:51:52.693,00:52:39.281,00:52:43.077,00:52:44.328,00:52:47.373,00:52:49.666,00:52:52.795,00:52:55.047,00:52:57.800,00:53:00.469,00:53:15.192,00:53:19.738,00:53:22.157,00:53:28.247,00:53:36.380,00:53:42.636,00:53:53.605,00:53:58.569,00:54:33.145,00:54:38.984,00:54:43.822,00:54:49.369,00:54:51.079,00:54:54.082,00:54:59.963,00:55:25.447,00:56:08.740,00:56:16.206,00:56:18.959,00:56:22.921,00:56:28.427,00:56:36.101,00:56:37.894,00:56:41.648,00:56:51.700,00:56:59.249,00:57:03.045,00:57:05.088,00:57:15.474,00:57:17.851,00:57:25.025,00:57:29.112,00:57:37.537,00:57:41.875,00:57:51.385,00:57:55.263,00:58:06.441,00:58:11.113,00:58:18.370,00:58:21.498,00:58:27.212,00:58:33.427,00:58:35.470,00:58:45.355,00:58:51.945,00:58:58.660,00:59:03.373,00:59:07.461,00:59:50.754,01:00:15.111,01:00:17.572,01:00:23.662,01:00:30.126,01:00:34.047,01:00:40.011,01:00:45.642,01:00:52.899,01:00:57.612,01:01:04.244,01:01:07.080,01:01:10.208,01:01:13.545,01:01:15.672,01:01:19.759,01:01:22.929,01:01:25.932,01:01:30.604,01:01:32.939,01:01:35.358,01:01:38.695,01:01:42.324,01:02:13.188,01:02:17.776,01:02:19.319,01:02:28.536,01:02:39.965,01:02:41.174,01:02:41.967,01:02:43.969,01:02:45.845,01:02:47.389
Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
99,18659,00:12:58.194,778.194,18850,00:13:06.202,786.202,192,00:00:08.008,8.008
100,18851,00:13:06.202,786.202,18970,00:13:11.207,791.207,120,00:00:05.005,5.005
101,18971,00:13:11.207,791.207,19078,00:13:15.712,795.712,108,00:00:04.504,4.504
102,19079,00:13:15.712,795.712,19605,00:13:37.692,817.692,527,00:00:21.980,21.980
103,19606,00:13:37.692,817.692,19673,00:13:40.528,820.528,68,00:00:02.836,2.836
104,19674,00:13:40.528,820.528,19730,00:13:42.905,822.905,57,00:00:02.377,2.377
105,19731,00:13:42.905,822.905,20138,00:13:59.922,839.922,408,00:00:17.017,17.017
106,20139,00:13:59.922,839.922,20381,00:14:10.058,850.058,243,00:00:10.135,10.135
107,20382,00:14:10.058,850.058,20444,00:14:12.685,852.685,63,00:00:02.628,2.628
108,20445,00:14:12.685,852.685,20663,00:14:21.819,861.819,219,00:00:09.134,9.134
109,20664,00:14:21.819,861.819,20808,00:14:27.867,867.867,145,00:00:06.048,6.048
110,20809,00:14:27.867,867.867,21949,00:15:15.456,915.456,1141,00:00:47.589,47.589
111,21950,00:15:15.456,915.456,22187,00:15:25.383,925.383,238,00:00:09.927,9.927
112,22188,00:15:25.383,925.383,22253,00:15:28.136,928.136,66,00:00:02.753,2.753
113,22254,00:15:28.136,928.136,22321,00:15:30.972,930.972,68,00:00:02.836,2.836
114,22322,00:15:30.972,930.972,22402,00:15:34.350,934.350,81,00:00:03.378,3.378
115,22403,00:15:34.350,934.350,22511,00:15:38.896,938.896,109,00:00:04.546,4.546
116,22512,00:15:38.896,938.896,22571,00:15:41.399,941.399,60,00:00:02.502,2.502
117,22572,00:15:41.399,941.399,22704,00:15:46.946,946.946,133,00:00:05.547,5.547
118,22705,00:15:46.946,946.946,22902,00:15:55.204,955.204,198,00:00:08.258,8.258
119,22903,00:15:55.204,955.204,22966,00:15:57.874,957.874,64,00:00:02.669,2.669
120,22967,00:15:57.874,957.874,23037,00:16:00.835,960.835,71,00:00:02.961,2.961
121,23038,00:16:00.835,960.835,23103,00:16:03.588,963.588,66,00:00:02.753,2.753
122,23104,00:16:03.588,963.588,23260,00:16:10.136,970.136,157,00:00:06.548,6.548
123,23261,00:16:10.136,970.136,23430,00:16:17.226,977.226,170,00:00:07.090,7.090
124,23431,00:16:17.226,977.226,23476,00:16:19.145,979.145,46,00:00:01.919,1.919
125,23477,00:16:19.145,979.145,23502,00:16:20.229,980.229,26,00:00:01.084,1.084
126,23503,00:16:20.229,980.229,23549,00:16:22.190,982.190,47,00:00:01.960,1.960
127,23550,00:16:22.190,982.190,23651,00:16:26.444,986.444,102,00:00:04.254,4.254
128,23652,00:16:26.444,986.444,23703,00:16:28.613,988.613,52,00:00:02.169,2.169
129,23704,00:16:28.613,988.613,23726,00:16:29.572,989.572,23,00:00:00.959,0.959
130,23727,00:16:29.572,989.572,23809,00:16:33.034,993.034,83,00:00:03.462,3.462
131,23810,00:16:33.034,993.034,23837,00:16:34.202,994.202,28,00:00:01.168,1.168
132,23838,00:16:34.202,994.202,23861,00:16:35.203,995.203,24,00:00:01.001,1.001
133,23862,00:16:35.203,995.203,23903,00:16:36.954,996.954,42,00:00:01.752,1.752
134,23904,00:16:36.954,996.954,23958,00:16:39.248,999.248,55,00:00:02.294,2.294
135,23959,00:16:39.248,999.248,24092,00:16:44.837,1004.837,134,00:00:05.589,5.589
136,24093,00:16:44.837,1004.837,24211,00:16:49.800,1009.800,119,00:00:04.963,4.963
137,24212,00:16:49.800,1009.800,24326,00:16:54.597,1014.597,115,00:00:04.796,4.796
138,24327,00:16:54.597,1014.597,24358,00:16:55.932,1015.932,32,00:00:01.335,1.335
139,24359,00:16:55.932,1015.932,24405,00:16:57.892,1017.892,47,00:00:01.960,1.960
140,24406,00:16:57.892,1017.892,24460,00:17:00.186,1020.186,55,00:00:02.294,2.294
141,24461,00:17:00.186,1020.186,24565,00:17:04.565,1024.565,105,00:00:04.379,4.379
142,24566,00:17:04.565,1024.565,24627,00:17:07.151,1027.151,62,00:00:02.586,2.586
143,24628,00:17:07.151,1027.151,25098,00:17:26.796,1046.796,471,00:00:19.645,19.645
144,25099,00:17:26.796,1046.796,25563,00:17:46.190,1066.190,465,00:00:19.394,19.394
145,25564,00:17:46.190,1066.190,26097,00:18:08.462,1088.462,534,00:00:22.272,22.272
146,26098,00:18:08.462,1088.462,26154,00:18:10.840,1090.840,57,00:00:02.377,2.377
147,26155,00:18:10.840,1090.840,26343,00:18:18.723,1098.723,189,00:00:07.883,7.883
148,26344,00:18:18.723,1098.723,26507,00:18:25.563,1105.563,164,00:00:06.840,6.840
149,26508,00:18:25.563,1105.563,26586,00:18:28.858,1108.858,79,00:00:03.295,3.295
150,26587,00:18:28.858,1108.858,26697,00:18:33.487,1113.487,111,00:00:04.630,4.630
151,26698,00:18:33.487,1113.487,26780,00:18:36.949,1116.949,83,00:00:03.462,3.462
152,26781,00:18:36.949,1116.949,26837,00:18:39.327,1119.327,57,00:00:02.377,2.377
153,26838,00:18:39.327,1119.327,26974,00:18:45.041,1125.041,137,00:00:05.714,5.714
154,26975,00:18:45.041,1125.041,27114,00:18:50.880,1130.880,140,00:00:05.839,5.839
155,27115,00:18:50.880,1130.880,27189,00:18:54.008,1134.008,75,00:00:03.128,3.128
156,27190,00:18:54.008,1134.008,27245,00:18:56.344,1136.344,56,00:00:02.336,2.336
157,27246,00:18:56.344,1136.344,27323,00:18:59.597,1139.597,78,00:00:03.253,3.253
158,27324,00:18:59.597,1139.597,27419,00:19:03.601,1143.601,96,00:00:04.004,4.004
159,27420,00:19:03.601,1143.601,27460,00:19:05.311,1145.311,41,00:00:01.710,1.710
160,27461,00:19:05.311,1145.311,27653,00:19:13.361,1153.361,193,00:00:08.050,8.050
161,27654,00:19:13.361,1153.361,27682,00:19:14.570,1154.570,29,00:00:01.210,1.210
162,27683,00:19:14.570,1154.570,27777,00:19:18.532,1158.532,95,00:00:03.962,3.962
163,27778,00:19:18.532,1158.532,28989,00:20:09.083,1209.083,1212,00:00:50.550,50.550
164,28990,00:20:09.083,1209.083,29089,00:20:13.254,1213.254,100,00:00:04.171,4.171
165,29090,00:20:13.254,1213.254,29177,00:20:16.924,1216.924,88,00:00:03.670,3.670
166,29178,00:20:16.924,1216.924,29594,00:20:34.316,1234.316,417,00:00:17.392,17.392
167,29595,00:20:34.316,1234.316,29681,00:20:37.945,1237.945,87,00:00:03.629,3.629
168,29682,00:20:37.945,1237.945,30310,00:21:04.180,1264.180,629,00:00:26.235,26.235
169,30311,00:21:04.180,1264.180,30347,00:21:05.723,1265.723,37,00:00:01.543,1.543
170,30348,00:21:05.723,1265.723,30553,00:21:14.315,1274.315,206,00:00:08.592,8.592
171,30554,00:21:14.315,1274.315,30693,00:21:20.154,1280.154,140,00:00:05.839,5.839
172,30694,00:21:20.154,1280.154,30810,00:21:25.034,1285.034,117,00:00:04.880,4.880
173,30811,00:21:25.034,1285.034,30853,00:21:26.827,1286.827,43,00:00:01.793,1.793
174,30854,00:21:26.827,1286.827,30973,00:21:31.832,1291.832,120,00:00:05.005,5.005
175,30974,00:21:31.832,1291.832,31327,00:21:46.597,1306.597,354,00:00:14.765,14.765
176,31328,00:21:46.597,1306.597,31401,00:21:49.683,1309.683,74,00:00:03.086,3.086
177,31402,00:21:49.683,1309.683,32349,00:22:29.223,1349.223,948,00:00:39.539,39.539
178,32350,00:22:29.223,1349.223,32403,00:22:31.475,1351.475,54,00:00:02.252,2.252
179,32404,00:22:31.475,1351.475,33002,00:22:56.458,1376.458,599,00:00:24.983,24.983
180,33003,00:22:56.458,1376.458,33366,00:23:11.640,1391.640,364,00:00:15.182,15.182
181,33367,00:23:11.640,1391.640,34637,00:24:04.652,1444.652,1271,00:00:53.011,53.011
182,34638,00:24:04.652,1444.652,34720,00:24:08.113,1448.113,83,00:00:03.462,3.462
183,34721,00:24:08.113,1448.113,34734,00:24:08.697,1448.697,14,00:00:00.584,0.584
184,34735,00:24:08.697,1448.697,34821,00:24:12.326,1452.326,87,00:00:03.629,3.629
185,34822,00:24:12.326,1452.326,34854,00:24:13.702,1453.702,33,00:00:01.376,1.376
186,34855,00:24:13.702,1453.702,34922,00:24:16.538,1456.538,68,00:00:02.836,2.836
187,34923,00:24:16.538,1456.538,34966,00:24:18.374,1458.374,44,00:00:01.835,1.835
188,34967,00:24:18.374,1458.374,35083,00:24:23.253,1463.253,117,00:00:04.880,4.880
189,35084,00:24:23.253,1463.253,35172,00:24:26.965,1466.965,89,00:00:03.712,3.712
190,35173,00:24:26.965,1466.965,35245,00:24:30.010,1470.010,73,00:00:03.045,3.045
191,35246,00:24:30.010,1470.010,35326,00:24:33.389,1473.389,81,00:00:03.378,3.378
192,35327,00:24:33.389,1473.389,35357,00:24:34.682,1474.682,31,00:00:01.293,1.293
193,35358,00:24:34.682,1474.682,35407,00:24:36.767,1476.767,50,00:00:02.085,2.085
194,35408,00:24:36.767,1476.767,35474,00:24:39.561,1479.561,67,00:00:02.794,2.794
195,35475,00:24:39.561,1479.561,35515,00:24:41.271,1481.271,41,00:00:01.710,1.710
196,35516,00:24:41.271,1481.271,35629,00:24:46.026,1486.026,114,00:00:04.755,4.755
197,35630,00:24:46.026,1486.026,35724,00:24:49.988,1489.988,95,00:00:03.962,3.962
198,35725,00:24:49.988,1489.988,35887,00:24:56.787,1496.787,163,00:00:06.798,6.798
199,35888,00:24:56.787,1496.787,35939,00:24:58.956,1498.956,52,00:00:02.169,2.169
200,35940,00:24:58.956,1498.956,36038,00:25:03.085,1503.085,99,00:00:04.129,4.129
201,36039,00:25:03.085,1503.085,36114,00:25:06.255,1506.255,76,00:00:03.170,3.170
202,36115,00:25:06.255,1506.255,36331,00:25:15.305,1515.305,217,00:00:09.051,9.051
203,36332,00:25:15.305,1515.305,36470,00:25:21.103,1521.103,139,00:00:05.797,5.797
204,36471,00:25:21.103,1521.103,36505,00:25:22.563,1522.563,35,00:00:01.460,1.460
205,36506,00:25:22.563,1522.563,36574,00:25:25.441,1525.441,69,00:00:02.878,2.878
206,36575,00:25:25.441,1525.441,36631,00:25:27.818,1527.818,57,00:00:02.377,2.377
207,36632,00:25:27.818,1527.818,36664,00:25:29.194,1529.194,33,00:00:01.376,1.376
208,36665,00:25:29.194,1529.194,36703,00:25:30.821,1530.821,39,00:00:01.627,1.627
209,36704,00:25:30.821,1530.821,36758,00:25:33.115,1533.115,55,00:00:02.294,2.294
210,36759,00:25:33.115,1533.115,36810,00:25:35.284,1535.284,52,00:00:02.169,2.169
211,36811,00:25:35.284,1535.284,36866,00:25:37.619,1537.619,56,00:00:02.336,2.336
212,36867,00:25:37.619,1537.619,36925,00:25:40.080,1540.080,59,00:00:02.461,2.461
213,36926,00:25:40.080,1540.080,36941,00:25:40.748,1540.748,16,00:00:00.667,0.667
214,36942,00:25:40.748,1540.748,37066,00:25:45.961,1545.961,125,00:00:05.214,5.214
215,37067,00:25:45.961,1545.961,37090,00:25:46.962,1546.962,24,00:00:01.001,1.001
216,37091,00:25:46.962,1546.962,37139,00:25:49.006,1549.006,49,00:00:02.044,2.044
217,37140,00:25:49.006,1549.006,37245,00:25:53.427,1553.427,106,00:00:04.421,4.421
218,37246,00:25:53.427,1553.427,37301,00:25:55.763,1555.763,56,00:00:02.336,2.336
219,37302,00:25:55.763,1555.763,37398,00:25:59.808,1559.808,97,00:00:04.046,4.046
220,37399,00:25:59.808,1559.808,37442,00:26:01.643,1561.643,44,00:00:01.835,1.835
221,37443,00:26:01.643,1561.643,37474,00:26:02.978,1562.978,32,00:00:01.335,1.335
222,37475,00:26:02.978,1562.978,37520,00:26:04.897,1564.897,46,00:00:01.919,1.919
223,37521,00:26:04.897,1564.897,37578,00:26:07.316,1567.316,58,00:00:02.419,2.419
224,37579,00:26:07.316,1567.316,37612,00:26:08.734,1568.734,34,00:00:01.418,1.418
225,37613,00:26:08.734,1568.734,37667,00:26:11.028,1571.028,55,00:00:02.294,2.294
226,37668,00:26:11.028,1571.028,37778,00:26:15.657,1575.657,111,00:00:04.630,4.630
227,37779,00:26:15.657,1575.657,37832,00:26:17.910,1577.910,54,00:00:02.252,2.252
228,37833,00:26:17.910,1577.910,37902,00:26:20.829,1580.829,70,00:00:02.920,2.920
229,37903,00:26:20.829,1580.829,38002,00:26:25.000,1585.000,100,00:00:04.171,4.171
230,38003,00:26:25.000,1585.000,38097,00:26:28.962,1588.962,95,00:00:03.962,3.962
231,38098,00:26:28.962,1588.962,38177,00:26:32.299,1592.299,80,00:00:03.337,3.337
232,38178,00:26:32.299,1592.299,38313,00:26:37.971,1597.971,136,00:00:05.672,5.672
233,38314,00:26:37.971,1597.971,38354,00:26:39.681,1599.681,41,00:00:01.710,1.710
234,38355,00:26:39.681,1599.681,38587,00:26:49.399,1609.399,233,00:00:09.718,9.718
235,38588,00:26:49.399,1609.399,38676,00:26:53.111,1613.111,89,00:00:03.712,3.712
236,38677,00:26:53.111,1613.111,38785,00:26:57.658,1617.658,109,00:00:04.546,4.546
237,38786,00:26:57.658,1617.658,38883,00:27:01.745,1621.745,98,00:00:04.087,4.087
238,38884,00:27:01.745,1621.745,39034,00:27:08.043,1628.043,151,00:00:06.298,6.298
239,39035,00:27:08.043,1628.043,39110,00:27:11.213,1631.213,76,00:00:03.170,3.170
240,39111,00:27:11.213,1631.213,39178,00:27:14.049,1634.049,68,00:00:02.836,2.836
241,39179,00:27:14.049,1634.049,39305,00:27:19.346,1639.346,127,00:00:05.297,5.297
242,39306,00:27:19.346,1639.346,39570,00:27:30.399,1650.399,265,00:00:11.053,11.053
243,39571,00:27:30.399,1650.399,39697,00:27:35.696,1655.696,127,00:00:05.297,5.297
244,39698,00:27:35.696,1655.696,39812,00:27:40.492,1660.492,115,00:00:04.796,4.796
245,39813,00:27:40.492,1660.492,40005,00:27:48.542,1668.542,193,00:00:08.050,8.050
246,40006,00:27:48.542,1668.542,40142,00:27:54.256,1674.256,137,00:00:05.714,5.714
247,40143,00:27:54.256,1674.256,40166,00:27:55.257,1675.257,24,00:00:01.001,1.001
248,40167,00:27:55.257,1675.257,40540,00:28:10.856,1690.856,374,00:00:15.599,15.599
249,40541,00:28:10.856,1690.856,40649,00:28:15.402,1695.402,109,00:00:04.546,4.546
250,40650,00:28:15.402,1695.402,41038,00:28:31.627,1711.627,389,00:00:16.225,16.225
251,41039,00:28:31.627,1711.627,41096,00:28:34.046,1714.046,58,00:00:02.419,2.419
252,41097,00:28:34.046,1714.046,41242,00:28:40.135,1720.135,146,00:00:06.089,6.089
253,41243,00:28:40.135,1720.135,41270,00:28:41.303,1721.303,28,00:00:01.168,1.168
254,41271,00:28:41.303,1721.303,41323,00:28:43.513,1723.513,53,00:00:02.211,2.211
255,41324,00:28:43.513,1723.513,41385,00:28:46.099,1726.099,62,00:00:02.586,2.586
256,41386,00:28:46.099,1726.099,42831,00:29:46.410,1786.410,1446,00:01:00.310,60.310
257,42832,00:29:46.410,1786.410,43299,00:30:05.929,1805.929,468,00:00:19.519,19.519
258,43300,00:30:05.929,1805.929,43851,00:30:28.952,1828.952,552,00:00:23.023,23.023
259,43852,00:30:28.952,1828.952,43986,00:30:34.583,1834.583,135,00:00:05.631,5.631
260,43987,00:30:34.583,1834.583,44183,00:30:42.799,1842.799,197,00:00:08.217,8.217
261,44184,00:30:42.799,1842.799,44304,00:30:47.846,1847.846,121,00:00:05.047,5.047
262,44305,00:30:47.846,1847.846,44365,00:30:50.390,1850.390,61,00:00:02.544,2.544
263,44366,00:30:50.390,1850.390,44582,00:30:59.441,1859.441,217,00:00:09.051,9.051
264,44583,00:30:59.441,1859.441,44634,00:31:01.610,1861.610,52,00:00:02.169,2.169
265,44635,00:31:01.610,1861.610,44709,00:31:04.738,1864.738,75,00:00:03.128,3.128
266,44710,00:31:04.738,1864.738,44890,00:31:12.287,1872.287,181,00:00:07.549,7.549
267,44891,00:31:12.287,1872.287,45047,00:31:18.835,1878.835,157,00:00:06.548,6.548
268,45048,00:31:18.835,1878.835,45098,00:31:20.962,1880.962,51,00:00:02.127,2.127
269,45099,00:31:20.962,1880.962,45145,00:31:22.923,1882.923,47,00:00:01.960,1.960
270,45146,00:31:22.923,1882.923,45204,00:31:25.383,1885.383,59,00:00:02.461,2.461
271,45205,00:31:25.383,1885.383,45287,00:31:28.845,1888.845,83,00:00:03.462,3.462
272,45288,00:31:28.845,1888.845,45350,00:31:31.473,1891.473,63,00:00:02.628,2.628
273,45351,00:31:31.473,1891.473,45430,00:31:34.810,1894.810,80,00:00:03.337,3.337
274,45431,00:31:34.810,1894.810,45472,00:31:36.561,1896.561,42,00:00:01.752,1.752
275,45473,00:31:36.561,1896.561,45505,00:31:37.938,1897.938,33,00:00:01.376,1.376
276,45506,00:31:37.938,1897.938,45535,00:31:39.189,1899.189,30,00:00:01.251,1.251
277,45536,00:31:39.189,1899.189,45603,00:31:42.025,1902.025,68,00:00:02.836,2.836
278,45604,00:31:42.025,1902.025,45706,00:31:46.321,1906.321,103,00:00:04.296,4.296
279,45707,00:31:46.321,1906.321,45842,00:31:51.993,1911.993,136,00:00:05.672,5.672
280,45843,00:31:51.993,1911.993,45941,00:31:56.123,1916.123,99,00:00:04.129,4.129
281,45942,00:31:56.123,1916.123,45990,00:31:58.166,1918.166,49,00:00:02.044,2.044
282,45991,00:31:58.166,1918.166,46041,00:32:00.293,1920.293,51,00:00:02.127,2.127
283,46042,00:32:00.293,1920.293,46573,00:32:22.482,1942.482,532,00:00:22.189,22.189
284,46574,00:32:22.482,1942.482,46691,00:32:27.404,1947.404,118,00:00:04.922,4.922
285,46692,00:32:27.404,1947.404,46863,00:32:34.578,1954.578,172,00:00:07.174,7.174
286,46864,00:32:34.578,1954.578,47050,00:32:42.377,1962.377,187,00:00:07.799,7.799
287,47051,00:32:42.377,1962.377,48023,00:33:22.959,2002.959,973,00:00:40.582,40.582
288,48024,00:33:22.959,2002.959,49379,00:34:19.516,2059.516,1356,00:00:56.556,56.556
289,49380,00:34:19.516,2059.516,49421,00:34:21.268,2061.268,42,00:00:01.752,1.752
290,49422,00:34:21.268,2061.268,49493,00:34:24.271,2064.271,72,00:00:03.003,3.003
291,49494,00:34:24.271,2064.271,49573,00:34:27.607,2067.607,80,00:00:03.337,3.337
292,49574,00:34:27.607,2067.607,49873,00:34:40.120,2080.120,300,00:00:12.512,12.512
293,49874,00:34:40.120,2080.120,50127,00:34:50.714,2090.714,254,00:00:10.594,10.594
294,50128,00:34:50.714,2090.714,50440,00:35:03.768,2103.768,313,00:00:13.055,13.055
295,50441,00:35:03.768,2103.768,50539,00:35:07.897,2107.897,99,00:00:04.129,4.129
296,50540,00:35:07.897,2107.897,50649,00:35:12.485,2112.485,110,00:00:04.588,4.588
